job_title,company_name,location,skills_required,date_posted,job_link,job_category,work_mode
Software Tester (Japanese N2),GrapeCity,Ha Noi,"Tester, SQL, Japanese IT Communication, Japanese, QA QC",2025-09-05 22:00:00,https://itviec.com/it-jobs/software-tester-japanese-n2-grapecity-3619/content?gclid=Cj0KCQjwsrWZBhC4ARIsAGGUJur0Ci6MAKumjhjae1FNa5C37Wz_br-VdO-sZBkMAD67-t4NbJ6eR7EaAh5oEALw_wcB&job_index=3&locale=en&page=2,Test Coordinator / QAQC Coordinator,At office
"Software Engineer, Real-Time Text-to-Speech (Pyhon/AI)",HOIIO,Ho Chi Minh,"Python, TensorFlow, PyTorch, Machine Learning, AI, OOP",2025-09-05 22:00:00,https://itviec.com/it-jobs/software-engineer-python-ai-ml-hoiio-1623/content?gclid=Cj0KCQjwsrWZBhC4ARIsAGGUJur0Ci6MAKumjhjae1FNa5C37Wz_br-VdO-sZBkMAD67-t4NbJ6eR7EaAh5oEALw_wcB&job_index=4&locale=en&page=2,DevOps Engineer,At office
"IOS Developer (Swift/Objective-C, Agile)",Live Payments,Ho Chi Minh,"Swift, Agile, Objective C, iOS, English",2025-09-05 21:00:00,https://itviec.com/it-jobs/ios-developer-swift-objective-c-agile-live-payments-1122/content?gclid=Cj0KCQjwsrWZBhC4ARIsAGGUJur0Ci6MAKumjhjae1FNa5C37Wz_br-VdO-sZBkMAD67-t4NbJ6eR7EaAh5oEALw_wcB&job_index=5&locale=en&page=2,Mobile Application Developer,At office
"Web Designer (Wordpress, UI-UX, HTML/CSS, Japanese)","Abilive Vietnam Co., Ltd.",Ha Noi,"Design, Wordpress, Japanese, CSS, UI-UX, HTML5",2025-09-05 21:00:00,https://itviec.com/it-jobs/web-designer-japanese-company-abilive-vietnam-co-ltd-5555/content?gclid=Cj0KCQjwsrWZBhC4ARIsAGGUJur0Ci6MAKumjhjae1FNa5C37Wz_br-VdO-sZBkMAD67-t4NbJ6eR7EaAh5oEALw_wcB&job_index=6&locale=en&page=2,UX/UI Designer,At office
Junior Android Developer,Motorist Pte Ltd,Ho Chi Minh,"Android, OOP, Kotlin, English, Java, Git",2025-09-05 21:00:00,https://itviec.com/it-jobs/junior-android-developer-motorist-pte-ltd-0700/content?gclid=Cj0KCQjwsrWZBhC4ARIsAGGUJur0Ci6MAKumjhjae1FNa5C37Wz_br-VdO-sZBkMAD67-t4NbJ6eR7EaAh5oEALw_wcB&job_index=7&locale=en&page=2,Mobile Application Developer,At office
Backend Developer (.NET/ Oracle),Bảo hiểm VietinBank (VBI),Ha Noi,"ASP.NET, Entity Framework Core",2025-09-05 21:00:00,https://itviec.com/it-jobs/backend-developer-net-oracle-bao-hiem-vietinbank-vbi-2539/content?gclid=Cj0KCQjwsrWZBhC4ARIsAGGUJur0Ci6MAKumjhjae1FNa5C37Wz_br-VdO-sZBkMAD67-t4NbJ6eR7EaAh5oEALw_wcB&job_index=8&locale=en&page=2,Fullstack Developer,At office
Data Engineer,Bảo hiểm VietinBank (VBI),Ha Noi,"Python, PostgreSql, MySQL",2025-09-05 21:00:00,https://itviec.com/it-jobs/data-engineer-bao-hiem-vietinbank-vbi-2755/content?gclid=Cj0KCQjwsrWZBhC4ARIsAGGUJur0Ci6MAKumjhjae1FNa5C37Wz_br-VdO-sZBkMAD67-t4NbJ6eR7EaAh5oEALw_wcB&job_index=9&locale=en&page=2,Data Engineer,At office
Head of Quality Assurance - Joining Bonus Up to 55Mil,SECUTIX,Ho Chi Minh,"QA QC, Database, Tester, Team Management, English",2025-09-05 21:00:00,https://itviec.com/it-jobs/head-of-quality-assurance-joining-bonus-up-to-55mil-secutix-4416/content?gclid=Cj0KCQjwsrWZBhC4ARIsAGGUJur0Ci6MAKumjhjae1FNa5C37Wz_br-VdO-sZBkMAD67-t4NbJ6eR7EaAh5oEALw_wcB&job_index=10&locale=en&page=2,Manual Tester,Hybrid
Senior DevOps Engineer,AKILA,Ha Noi,"DevOps, Git, Azure, Docker, Terraform, Kubernetes",2025-09-05 21:00:00,https://itviec.com/it-jobs/senior-devops-engineer-akila-1455/content?gclid=Cj0KCQjwsrWZBhC4ARIsAGGUJur0Ci6MAKumjhjae1FNa5C37Wz_br-VdO-sZBkMAD67-t4NbJ6eR7EaAh5oEALw_wcB&job_index=11&locale=en&page=2,DevOps Engineer,Hybrid
Game Programmer Client / Server,NEXON DEV VINA,Ho Chi Minh,"C#, Games, JSON, MySQL, Unity, C++",2025-09-05 21:00:00,https://itviec.com/it-jobs/game-programmer-client-server-nexon-dev-vina-0259/content?gclid=Cj0KCQjwsrWZBhC4ARIsAGGUJur0Ci6MAKumjhjae1FNa5C37Wz_br-VdO-sZBkMAD67-t4NbJ6eR7EaAh5oEALw_wcB&job_index=12&locale=en&page=2,Game Developer,At office
Hybrid App Frontend Developer (Ionic + Angular),Selli,Ho Chi Minh,"TypeScript, Firebase, Angular, Ionic",2025-09-05 21:00:00,https://itviec.com/it-jobs/hybrid-app-frontend-developer-ionic-angular-selli-1053/content?gclid=Cj0KCQjwsrWZBhC4ARIsAGGUJur0Ci6MAKumjhjae1FNa5C37Wz_br-VdO-sZBkMAD67-t4NbJ6eR7EaAh5oEALw_wcB&job_index=13&locale=en&page=2,Frontend Developer,At office
Backend Developer (Golang),Bankaool,Ho Chi Minh,"Golang, Gin, Apache HttpClient, Git, AWS",2025-09-05 21:00:00,https://itviec.com/it-jobs/backend-developer-golang-bankaool-2903/content?gclid=Cj0KCQjwsrWZBhC4ARIsAGGUJur0Ci6MAKumjhjae1FNa5C37Wz_br-VdO-sZBkMAD67-t4NbJ6eR7EaAh5oEALw_wcB&job_index=14&locale=en&page=2,Backend Developer,At office
UI UX Designer,Bankaool,Ho Chi Minh,"UI-UX, HTML, Motion Design, Design, CSS",2025-09-05 21:00:00,https://itviec.com/it-jobs/ui-ux-designer-bankaool-2659/content?gclid=Cj0KCQjwsrWZBhC4ARIsAGGUJur0Ci6MAKumjhjae1FNa5C37Wz_br-VdO-sZBkMAD67-t4NbJ6eR7EaAh5oEALw_wcB&job_index=15&locale=en&page=2,UX/UI Designer,At office
Business Analyst,Bankaool,Ho Chi Minh,"Business Analysis, English",2025-09-05 21:00:00,https://itviec.com/it-jobs/business-analyst-bankaool-3005/content?gclid=Cj0KCQjwsrWZBhC4ARIsAGGUJur0Ci6MAKumjhjae1FNa5C37Wz_br-VdO-sZBkMAD67-t4NbJ6eR7EaAh5oEALw_wcB&job_index=16&locale=en&page=2,Business Analyst,At office
"Senior Backend Java Engineer (English, Fullstack plus)","Porters Asia Vietnam Co., Ltd.",Ho Chi Minh,"Java, Spring Boot, MVC, English, SQL, Spring",2025-09-05 21:00:00,https://itviec.com/it-jobs/senior-backend-java-engineer-english-fullstack-plus-porters-asia-vietnam-co-ltd-3102/content?gclid=Cj0KCQjwsrWZBhC4ARIsAGGUJur0Ci6MAKumjhjae1FNa5C37Wz_br-VdO-sZBkMAD67-t4NbJ6eR7EaAh5oEALw_wcB&job_index=17&locale=en&page=2,Backend Developer,At office
Senior Front-end Developer (NextJS/ReactJS),CUBICSTACK SOLUTIONS,Ho Chi Minh,"ReactJS, Git, NextJS, TypeScript, NodeJS, JavaScript",2025-09-05 21:00:00,https://itviec.com/it-jobs/senior-front-end-developer-nextjs-reactjs-cubicstack-solutions-1130/content?gclid=Cj0KCQjwsrWZBhC4ARIsAGGUJur0Ci6MAKumjhjae1FNa5C37Wz_br-VdO-sZBkMAD67-t4NbJ6eR7EaAh5oEALw_wcB&job_index=18&locale=en&page=2,Frontend Developer,At office
Windows Engineer (C++/C#),NAVER VIETNAM,Ho Chi Minh,"Windows Server, OOP, Git, Windows, C++, C#",2025-09-05 20:00:00,https://itviec.com/it-jobs/windows-engineer-c-c-naver-vietnam-0238/content?gclid=Cj0KCQjwsrWZBhC4ARIsAGGUJur0Ci6MAKumjhjae1FNa5C37Wz_br-VdO-sZBkMAD67-t4NbJ6eR7EaAh5oEALw_wcB&job_index=19&locale=en&page=2,Desktop Application Developer,At office
Senior Games UI Designer,Vinsprite Soft,Ho Chi Minh,"UI-UX, Design, Games, Illustrator, Figma, English",2025-09-05 20:00:00,https://itviec.com/it-jobs/senior-games-ui-designer-vinsprite-soft-1940/content?job_index=0&locale=en&page=3,UX/UI Designer,At office
Senior UI/Motion Designer,Vinsprite Soft,Ho Chi Minh,"UI-UX, Design, Spine, Games, Motion Design, English",2025-09-05 20:00:00,https://itviec.com/it-jobs/senior-ui-motion-designer-vinsprite-soft-2140/content?job_index=1&locale=en&page=3,Motion Designer,At office
Mid/Sr Rust Engineer,DNSE,Ha Noi,"Rust, API, NoSQL, MySQL, PostgreSql, SQL",2025-09-05 20:00:00,https://itviec.com/it-jobs/mid-sr-rust-engineer-dnse-4053/content?job_index=2&locale=en&page=3,Backend Developer,At office
"Frontend Technical Lead (ReactJS, Next.js)- >$70K/year",Crossian,Ha Noi,"NextJS, Redux, ReactJS, AWS, NodeJS, JavaScript",2025-09-05 20:00:00,https://itviec.com/it-jobs/frontend-technical-lead-reactjs-next-js-70k-year-crossian-4318/content?job_index=3&locale=en&page=3,Frontend Developer,At office
Backend Technical Lead (.NET)- Total comp: $70K+,Crossian,Ha Noi,".NET, Cloud-native Architecture, LINQ, Leadership, C#, AWS",2025-09-05 20:00:00,https://itviec.com/it-jobs/backend-technical-lead-net-total-comp-70k-crossian-4219/content?job_index=4&locale=en&page=3,Backend Developer,At office
"Senior Automation QA Engineer (QA QC, Tester)",VIETCAP SECURITIES JOINT STOCK COMPANY,Ho Chi Minh,"QA QC, API, Selenium, Appium, Java, Automation Test",2025-09-05 19:00:00,https://itviec.com/it-jobs/senior-automation-qa-engineer-qa-qc-tester-vietcap-securities-joint-stock-company-4313/content?job_index=5&locale=en&page=3,Test Coordinator / QAQC Coordinator,At office
"Backend Developer (Java, MySQL, Spring Boot)",WTECH VIETNAM,Ho Chi Minh,"Java, MongoDB, MySQL, Spring Boot, MVC",2025-09-05 19:00:00,https://itviec.com/it-jobs/backend-developer-java-mysql-spring-boot-wtech-vietnam-0546/content?job_index=6&locale=en&page=3,Backend Developer,At office
Frontend Developer (CSS/Tailwind/JavaScript/TypeScript),WTECH VIETNAM,Ho Chi Minh,"CSS, HTML, TypeScript, JavaScript, Tailwind",2025-09-05 18:00:00,https://itviec.com/it-jobs/frontend-developer-css-tailwind-javascript-typescript-wtech-vietnam-0948/content?job_index=7&locale=en&page=3,Frontend Developer,At office
Business Analyst (Agile/Scrum),WTECH VIETNAM,Ho Chi Minh,"Business Analysis, English, Trello, Jira, Scrum, Agile",2025-09-05 18:00:00,https://itviec.com/it-jobs/business-analyst-agile-scrum-wtech-vietnam-0039/content?job_index=8&locale=en&page=3,Business Analyst,At office
Kỹ sư phần mềm (N3+ Tiếng Nhật),DXC Luxoft Vietnam,Ho Chi Minh,"Japanese IT Communication, PHP, Java, Japanese, .NET",2025-09-05 18:00:00,https://itviec.com/it-jobs/ky-su-phan-mem-n3-tieng-nhat-dxc-luxoft-vietnam-0601/content?job_index=9&locale=en&page=3,Fullstack Developer,At office
AI Expert,MB Bank,Ha Noi,"AI, LLM, Machine Learning, Computer Vision, NLP",2025-09-05 18:00:00,https://itviec.com/it-jobs/ai-expert-mb-bank-4623/content?job_index=10&locale=en&page=3,AI / Machine Learning Engineer,At office
"Senior/Lead Fullstack Developer (VueJS, NodeJS)",AZoom VietNam,Ha Noi - Da Nang,"JavaScript, TypeScript, Team Management, VueJS, NodeJS",2025-09-05 18:00:00,https://itviec.com/it-jobs/senior-lead-fullstack-developer-vuejs-nodejs-azoom-vietnam-5011/content?job_index=11&locale=en&page=3,Fullstack Developer,At office
"Windows Application Developer (Qt, C++, OOP) Up~$2000",Ewoosoft Vietnam,Ha Noi,"C++, Qt, Database, OOP, English",2025-09-05 18:00:00,https://itviec.com/it-jobs/windows-application-developer-qt-c-oop-up-2000-ewoosoft-vietnam-2637/content?job_index=12&locale=en&page=3,Desktop Application Developer,At office
SQL Developer (Azure Data Factory),Aperia Solutions Vietnam Co Ltd,Ho Chi Minh - Da Nang,"Microsoft SQL Server, Azure, C#, T-SQL, ETL",2025-09-05 18:00:00,https://itviec.com/it-jobs/sql-developer-azure-data-factory-aperia-solutions-vietnam-co-ltd-2801/content?job_index=13&locale=en&page=3,Backend Developer,Hybrid
QA Analyst,Aperia Solutions Vietnam Co Ltd,Ho Chi Minh - Da Nang,"Tester, Azure, Automation Test, TypeScript, Playwright",2025-09-05 18:00:00,https://itviec.com/it-jobs/qa-analyst-aperia-solutions-vietnam-co-ltd-2838/content?job_index=14&locale=en&page=3,Manual Tester,Hybrid
Project Manager,Nakivo,Ho Chi Minh,"Project Management, Cloud, Waterfall Methodology, Agile",2025-09-05 18:00:00,https://itviec.com/it-jobs/project-manager-nakivo-1939/content?job_index=15&locale=en&page=3,Project Manager,At office
"[Fresher] Backend Developer (Java, NodeJS)",NEXON DEV VINA,Ho Chi Minh,"NodeJS, SQL, Web API, Linux, NoSQL, Java",2025-09-05 17:00:00,https://itviec.com/it-jobs/fresher-backend-developer-java-nodejs-nexon-dev-vina-4132/content?job_index=16&locale=en&page=3,Backend Developer,At office
QA Manager,MB Bank,Ha Noi,"Tester, Business Analysis, Team Management, QA QC",2025-09-05 17:00:00,https://itviec.com/it-jobs/qa-manager-mb-bank-5809/content?job_index=17&locale=en&page=3,Test Coordinator / QAQC Coordinator,At office
React Developer (Web & Mobile App),Daoukiwoom Innovation,Ho Chi Minh,"ReactJS, CSS, TypeScript, NextJS, React Native",2025-09-05 17:00:00,https://itviec.com/it-jobs/react-developer-web-mobile-app-daoukiwoom-innovation-1654/content?job_index=18&locale=en&page=3,Frontend Developer,At office
[Da Nang] Technical Architect (Frontend/ ReactJS),ONE Tech Stop Vietnam Company Ltd,Ho Chi Minh - Da Nang,"Software Architecture, TypeScript, NodeJS, ReactJS, Cloud",2025-09-05 16:00:00,https://itviec.com/it-jobs/da-nang-technical-architect-frontend-reactjs-one-tech-stop-vietnam-company-ltd-3749/content?job_index=19&locale=en&page=3,Software/Technical Architect,At office
"QC Engineer (Manual Tester, QA QC)",Vinamilk,Ho Chi Minh,"QA QC, White box testing, Black box testing, Usability testing",2025-09-05 16:00:00,https://itviec.com/it-jobs/qc-engineer-manual-tester-qa-qc-vinamilk-3533/content?job_index=0&locale=en&page=4,Test Coordinator / QAQC Coordinator,At office
[Da Nang] Fullstack Developer (Python/Django/JavaScrip),ONE Tech Stop Vietnam Company Ltd,Da Nang,"Django, MongoDB, PostgreSql, ReactJS, JavaScript, Python",2025-09-05 16:00:00,https://itviec.com/it-jobs/da-nang-fullstack-developer-python-django-javascrip-one-tech-stop-vietnam-company-ltd-3646/content?job_index=1&locale=en&page=4,Fullstack Developer,At office
Mobile iOS Developers (Swift),ABBANK,Ha Noi,"iOS, Git, OOP, API, Objective C, Swift",2025-09-05 16:00:00,https://itviec.com/it-jobs/mobile-ios-developers-swift-abbank-4350/content?job_index=2&locale=en&page=4,Mobile Application Developer,At office
"Technical Lead (NodeJS, English, SaaS Platform)",RAKSUL Vietnam,Ho Chi Minh,"NodeJS, DevOps, English",2025-09-05 16:00:00,https://itviec.com/it-jobs/technical-lead-nodejs-english-saas-platform-raksul-vietnam-4208/content?job_index=3&locale=en&page=4,Software/Technical Architect,Hybrid
"BackEnd Engineer (Fresher, UV chuẩn bị tốt nghiệp)",MB Bank,Ha Noi,"Java, MongoDB, PostgreSql, SQL, Oracle, Spring",2025-09-05 16:00:00,https://itviec.com/it-jobs/backend-engineer-fresher-uv-chuan-bi-tot-nghiep-mb-bank-1538/content?job_index=4&locale=en&page=4,Backend Developer,At office
CV Quản trị ứng dụng - Application Management (AM),MB Bank,Ha Noi,"Oracle, System Architecture, Linux, Unix, System Admin",2025-09-05 16:00:00,https://itviec.com/it-jobs/cv-quan-tri-ung-dung-application-management-am-mb-bank-4943/content?job_index=5&locale=en&page=4,Systems Engineer / Administrator,At office
DevOps Engineer,Bảo hiểm Tasco,Ha Noi,"DevOps, PostgreSql, Python, CI/CD, Odoo, ERP",2025-09-05 16:00:00,https://itviec.com/it-jobs/devops-engineer-bao-hiem-tasco-3029/content?job_index=6&locale=en&page=4,DevOps Engineer,At office
SAP Business Analyst (3-4Yoe),MARUSYS VINA,Ha Noi,"SAP, English, Business Analysis, Tester, Fiori",2025-09-05 16:00:00,https://itviec.com/it-jobs/sap-business-analyst-3-4yoe-marusys-vina-3012/content?job_index=7&locale=en&page=4,Business Analyst,At office
"Senior Data Engineer (Python, AI/ML, Big Data)",VNDIRECT,Ha Noi,"Data Engineer, Machine Learning, AI, Data Analysis, Big Data",2025-09-05 16:00:00,https://itviec.com/it-jobs/senior-data-engineer-python-ai-ml-big-data-vndirect-5250/content?job_index=8&locale=en&page=4,Data Engineer,At office
"Backend Developer (NodeJS, English)",Fullerton Health,Ho Chi Minh,"NodeJS, NestJS, MySQL, TypeScript, Azure, JavaScript",2025-09-05 16:00:00,https://itviec.com/it-jobs/backend-developer-nodejs-english-fullerton-health-3752/content?job_index=9&locale=en&page=4,Backend Developer,At office
"Senior AI Automation Engineer (Python, AI/ML, English)",Travala.com,Ha Noi,"AI, Data-driven, API, NextJS, ReactJS, Python",2025-09-05 16:00:00,https://itviec.com/it-jobs/senior-ai-automation-engineer-python-ai-ml-english-travala-com-0631/content?job_index=10&locale=en&page=4,AI / Machine Learning Engineer,Hybrid
Pre-Sales Engineer,Motorola Solutions,Ho Chi Minh,"IT Communication/Translation, Presale, English",2025-09-05 15:00:00,https://itviec.com/it-jobs/pre-sales-engineer-motorola-solutions-2512/content?job_index=11&locale=en&page=4,Pre-sales Engineer,Hybrid
Data Scientist Expert,VPBank,Ha Noi,"Data Science, Generative AI, Cloud, Python, Machine Learning",2025-09-05 15:00:00,https://itviec.com/it-jobs/data-scientist-expert-vpbank-3548/content?job_index=12&locale=en&page=4,Data Scientist,At office
Trưởng phòng GenAI & Automation,Ngân hàng TMCP Tiên Phong | TPBank,Ha Noi,"AI, Leadership, Generative AI, Team Management",2025-09-05 15:00:00,https://itviec.com/it-jobs/truong-phong-genai-automation-ngan-hang-tmcp-tien-phong-tpbank-4217/content?job_index=13&locale=en&page=4,Manager,At office
"[New Project] Frontend Lead (ReactJS, NextJS)",Amigo,Ha Noi,"ReactJS, CSS 3, Redux, Leadership, TypeScript, HTML5",2025-09-05 15:00:00,https://itviec.com/it-jobs/new-project-frontend-lead-reactjs-nextjs-amigo-5301/content?job_index=14&locale=en&page=4,Frontend Developer,At office
[New Project] Backend Lead (Java/ Spring),Amigo,Ha Noi,"Java, Hibernate, Leadership, Git, Spring Boot, Spring",2025-09-05 15:00:00,https://itviec.com/it-jobs/new-project-backend-lead-java-spring-amigo-5253/content?job_index=15&locale=en&page=4,Backend Developer,At office
Sr./Mid. Mobile Developer (Flutter & Dart),SHINHAN DS,Ho Chi Minh,"Flutter, MVC, Android, iOS, Mobile Apps, Dart",2025-09-05 15:00:00,https://itviec.com/it-jobs/sr-mid-mobile-developer-flutter-dart-shinhan-ds-2734/content?job_index=16&locale=en&page=4,Mobile Application Developer,At office
Sub-Lead/Fullstack Dev,"Allgrowlabo Co.,Ltd.",Ho Chi Minh,"PHP, MySQL, Git, HTML, Wordpress, Agile",2025-09-05 15:00:00,https://itviec.com/it-jobs/sub-lead-fullstack-dev-allgrowlabo-co-ltd-3023/content?job_index=17&locale=en&page=4,Fullstack Developer,At office
Automation Tester (QA QC/ Tester),Endava Việt Nam,Ho Chi Minh,"Automation Test, API, Java, Tester, QA QC, English",2025-09-05 14:00:00,https://itviec.com/it-jobs/automation-tester-qa-qc-tester-endava-viet-nam-2136/content?job_index=18&locale=en&page=4,Automation Tester,Hybrid
CVCC Phát Triển Nền Tảng Đa Kênh - K.CNTT,PVcomBank,Ha Noi,"System Admin, DevOps",2025-09-05 07:00:00,https://itviec.com/it-jobs/cvcc-phat-trien-nen-tang-da-kenh-k-cntt-pvcombank-3335/content?job_index=19&locale=en&page=4,Systems Engineer / Administrator,At office
Chuyên gia Quản trị Cơ sở dữ liệu - K.CNTT,PVcomBank,Ha Noi,"Database, English",2025-09-05 07:00:00,https://itviec.com/it-jobs/chuyen-gia-quan-tri-co-so-du-lieu-k-cntt-pvcombank-3132/content?job_index=0&locale=en&page=5,Database Administrator,At office
CVCC Phát triển hệ thống Quản trị tài chính - K.CNTT,PVcomBank,Ha Noi,"SQL, Scrum, Agile, PL/SQL",2025-09-05 07:00:00,https://itviec.com/it-jobs/cvcc-phat-trien-he-thong-quan-tri-tai-chinh-k-cntt-pvcombank-0253/content?job_index=1&locale=en&page=5,Banking & Financial Systems Developer,At office
