job_title,company_name,location,skills_required,date_posted,job_link,job_category,work_mode,crawl_date
"Bridge Software Engineer (BrSE, PO, Japanese)",DEHA Việt Nam,Ha Noi,"Java, Docker, Microservices, NoSQL, SQL, Spring Boot",2025-12-08 13:19:16,https://itviec.com/it-jobs/bridge-software-engineer-brse-po-japanese-deha-viet-nam-1425?lab_feature=preview_jd_page,Backend Developer,At office,2025-12-08 13:32:59
Senior Backend Engineer (Java/ Spring Boot),One Mount Group,Ho Chi Minh - Ha Noi,"Bridge Engineer, Japanese IT Communication, Java, C#, Japanese, Project Management",2025-12-05 13:19:16,https://itviec.com/it-jobs/senior-backend-engineer-java-spring-boot-one-mount-group-2237?lab_feature=preview_jd_page,Project Manager,Hybrid (flexible between home and office),2025-12-08 13:32:59
Project Leader/ BrSE (Japanese N2+),NEC Vietnam,Ha Noi,,2025-12-05 13:19:16,https://itviec.com/it-jobs/project-leader-brse-japanese-n2-nec-vietnam-2936?lab_feature=preview_jd_page,Frontend Developer,Hybrid (flexible between home and office),2025-12-08 13:32:59
Middle/Senior ReactJS Engineer,NAB Innovation Centre Vietnam,Ha Noi,"DevOps, English, Kubernetes, Terraform, Ansible, AWS",2025-12-05 13:19:17,https://itviec.com/it-jobs/middle-senior-reactjs-engineer-nab-innovation-centre-vietnam-5110?lab_feature=preview_jd_page,DevOps Engineer,Hybrid (flexible between home and office),2025-12-08 13:32:59
Middle/ Senior DevOps Engineer,NAB Innovation Centre Vietnam,Ho Chi Minh,".NET, Unit test, ReactJS, SQL, HTML5, English",2025-12-05 13:19:17,https://itviec.com/it-jobs/middle-senior-devops-engineer-nab-innovation-centre-vietnam-1009?lab_feature=preview_jd_page,Fullstack Developer,At office,2025-12-08 13:32:59
"[Mid/Sr] Fullstack Developer (Java, VueJS)",RIKKEISOFT,Ha Noi,"Java, VueJS, Spring Boot, ReactJS",2025-12-05 13:19:27,https://itviec.com/it-jobs/mid-sr-fullstack-developer-java-vuejs-rikkeisoft-4746?lab_feature=preview_jd_page,Fullstack Developer,At office,2025-12-08 13:32:59
SAP Senior Consultant - SAP SD MM Implementation,Deloitte Consulting Vietnam,Ho Chi Minh - Ha Noi,"QA QC, Leadership, Scrum, Japanese, Tester, Agile",2025-12-05 13:19:27,https://itviec.com/it-jobs/sap-senior-consultant-sap-sd-mm-implementation-deloitte-consulting-vietnam-2520?lab_feature=preview_jd_page,Test Coordinator / QAQC Coordinator,"2F, Building C, Office Area, Udic Complex, Hoang Dao Thuy Street, Yen Hoa Ward, Cau Giay, Ha Noi",2025-12-08 13:32:59
"Senior/Manager QA QC Engineer (Tester, Japanese N2+)","ANDPAD VietNam Co., Ltd",Ho Chi Minh - Ha Noi,"Bridge Engineer, Japanese, Project Management, QA QC, Software Architecture, English",2025-12-05 13:19:28,https://itviec.com/it-jobs/senior-manager-qa-qc-engineer-tester-japanese-n2-andpad-vietnam-co-ltd-3028?lab_feature=preview_jd_page,Bridge System Engineer (BrSE),"2F, Building C, Office Area, Udic Complex, Hoang Dao Thuy Street, Yen Hoa Ward, Cau Giay, Ha Noi",2025-12-08 13:32:59
Senior Bridge Engineer - BrSE (Japanese N2+),"ANDPAD VietNam Co., Ltd",Ha Noi,"Machine Learning, Jenkins, Docker, Big Data, AI, Python",2025-12-05 13:19:28,https://itviec.com/it-jobs/senior-bridge-engineer-brse-japanese-n2-andpad-vietnam-co-ltd-5613?lab_feature=preview_jd_page,AI / Machine Learning Engineer,At office,2025-12-08 13:32:59
Machine Learning Operations (AI/ML Ops),MB Bank,Ha Noi,,2025-12-05 13:19:28,https://itviec.com/it-jobs/machine-learning-operations-ai-ml-ops-mb-bank-2439?lab_feature=preview_jd_page,Data Architect,At office,2025-12-08 13:32:59
"Data Architect (Oracle, PostgreSQL, MongoDB, Redis, S3)",MB Bank,Ha Noi,"Data Science, Keras, Deep Learning, Machine Learning, Matlab, Python",2025-12-05 13:19:28,https://itviec.com/it-jobs/data-architect-oracle-postgresql-mongodb-redis-s3-mb-bank-0830?lab_feature=preview_jd_page,Data Scientist,At office,2025-12-08 13:32:59
"CV, CVCC Khoa học Dữ liệu - Data Scientist",MB Bank,Ha Noi,"Data Science, Keras, Deep Learning, Machine Learning, Matlab, Python",2025-12-05 13:19:29,https://itviec.com/it-jobs/cv-cvcc-khoa-hoc-du-lieu-data-scientist-mb-bank-4759?lab_feature=preview_jd_page,Data Engineer,At office,2025-12-08 13:32:59
"Data Engineer (Oracle, BI Tableau, BI publisher, Cloud)",MB Bank,Ho Chi Minh,"Python, Data Analysis, SQL",2025-12-05 13:19:29,https://itviec.com/it-jobs/data-engineer-oracle-bi-tableau-bi-publisher-cloud-mb-bank-5716?lab_feature=preview_jd_page,Data Analyst,At office,2025-12-08 13:32:59
Associate Risk Manager,Trusting Social,Ha Noi,"Data Privacy / Compliance, Project Management, Scrum, Business Intelligence, Data Quality Tools",2025-12-05 13:19:29,https://itviec.com/it-jobs/associate-risk-manager-trusting-social-0329?lab_feature=preview_jd_page,Data Governance Specialist,At office,2025-12-08 13:32:59
Data Governance Specialist,MB Bank,Ho Chi Minh,"JavaScript, TypeScript, React Native, NodeJS",2025-12-05 13:19:30,https://itviec.com/it-jobs/data-governance-specialist-mb-bank-3313?lab_feature=preview_jd_page,Fullstack Developer,At office,2025-12-08 13:32:59
"Senior Fullstack Dev (NodeJS, JavaScript, React Native)",Deutschfuns.com - Vui học tiếng Đức cùng AI,Ho Chi Minh,"JavaScript, TypeScript, React Native, NodeJS",2025-12-05 13:19:30,https://itviec.com/it-jobs/senior-fullstack-dev-nodejs-javascript-react-native-deutschfuns-com-vui-hoc-tieng-duc-cung-ai-2733?lab_feature=preview_jd_page,Fullstack Developer,At office,2025-12-08 13:32:59
"Middle Fullstack Dev (NodeJS, JavaScript, React Native)",Deutschfuns.com - Vui học tiếng Đức cùng AI,Ho Chi Minh,"JavaScript, TypeScript, React Native, NodeJS",2025-12-05 13:19:30,https://itviec.com/it-jobs/middle-fullstack-dev-nodejs-javascript-react-native-deutschfuns-com-vui-hoc-tieng-duc-cung-ai-2714?lab_feature=preview_jd_page,Fullstack Developer,At office,2025-12-08 13:32:59
"Junior Fullstack Dev (NodeJS, JavaScript, React Native)",Deutschfuns.com - Vui học tiếng Đức cùng AI,Ho Chi Minh,"Data Engineer, ELT, SQL, Python, Cloud, Data Science",2025-12-05 13:19:31,https://itviec.com/it-jobs/junior-fullstack-dev-nodejs-javascript-react-native-deutschfuns-com-vui-hoc-tieng-duc-cung-ai-2632?lab_feature=preview_jd_page,Data Engineer,At office,2025-12-08 13:32:59
Data Engineer (Python/Cloud/SQL/ETL),Zyneric,Ho Chi Minh,,2025-12-05 13:19:31,https://itviec.com/it-jobs/data-engineer-python-cloud-sql-etl-zyneric-3714?lab_feature=preview_jd_page,Software/Technical Architect,At office,2025-12-08 13:32:59
Technical Lead (.NET - Reactjs/Angular),EMESOFT,Ho Chi Minh,,2025-12-05 13:19:31,https://itviec.com/it-jobs/technical-lead-net-reactjs-angular-emesoft-5243?lab_feature=preview_jd_page,Game Developer,Hybrid (flexible between home and office),2025-12-08 13:32:59
C++ Server Programmer (Game Backend Developer),NEXON DEV VINA,Ho Chi Minh,"Japanese IT Communication, PHP, Java, Japanese, .NET, C++",2025-12-05 13:19:31,https://itviec.com/it-jobs/c-server-programmer-game-backend-developer-nexon-dev-vina-2501?lab_feature=preview_jd_page,Backend Developer,,2025-12-08 13:32:59
Kỹ sư phần mềm C/C++/Java/.NET (N3+ Tiếng Nhật),DXC Luxoft Vietnam,Ho Chi Minh - Da Nang,"SAP, Ui5, SoapUI, SOAP, Groovy, English",2025-12-05 13:19:32,https://itviec.com/it-jobs/ky-su-phan-mem-c-c-java-net-n3-tieng-nhat-dxc-luxoft-vietnam-3829?lab_feature=preview_jd_page,ERP Developer,Hybrid (flexible between home and office),2025-12-08 13:32:59
"SAP CPI Consultant (iFlow, SOAP, REST, ODATA, SAP API)",CÔNG TY TNHH ABEAM CONSULTING (VIỆT NAM),Ha Noi,"Cloud Security, CI/CD, SIEM, AWS, Linux",2025-12-05 13:19:32,https://itviec.com/it-jobs/sap-cpi-consultant-iflow-soap-rest-odata-sap-api-cong-ty-tnhh-abeam-consulting-viet-nam-3123?lab_feature=preview_jd_page,Security Engineer,At office,2025-12-08 13:32:59
VCX - Security Engineer,Viettel Group,Ha Noi,"Business Analysis, SQL, Scrum, Agile",2025-12-05 13:19:32,https://itviec.com/it-jobs/vcx-security-engineer-viettel-group-1120?lab_feature=preview_jd_page,Business Analyst,At office,2025-12-08 13:32:59
Scrum Master,One Mount Group,Ha Noi,"Scrum, Jira, Leadership, Agile",2025-12-05 13:19:45,https://itviec.com/it-jobs/scrum-master-one-mount-group-0159?lab_feature=preview_jd_page,Scrum Master / Agile Coach,At office,2025-12-08 13:32:59
"iOS Mobile Apps Developer (Objective C, Swift)",Công ty cổ phần Tập đoàn Công nghệ Quảng Ích (QIG),Da Nang,"Automation Test, JavaScript, GitHub, HTML, TestNG, Selenium",2025-12-05 13:19:45,https://itviec.com/it-jobs/ios-mobile-apps-developer-objective-c-swift-quang-ich-4256?lab_feature=preview_jd_page,Automation Tester,At office,2025-12-08 13:32:59
Automation Test Engineer (Mid/Sr),Everfit,Ho Chi Minh - Ha Noi,"QA QC, English, System Architecture, PQA, Team Management, Automation Test",2025-12-08 13:19:46,https://itviec.com/it-jobs/automation-test-engineer-mid-sr-everfit-5919?lab_feature=preview_jd_page,Automation Tester,At office,2025-12-08 13:32:59
QA QC Lead (more focused on Automation Test),"MONEY FORWARD VIETNAM CO.,LTD",Ho Chi Minh,"C#, JavaScript, Unity",2025-12-04 13:19:46,https://itviec.com/it-jobs/qa-qc-lead-more-focused-on-automation-test-money-forward-vietnam-co-ltd-5449?lab_feature=preview_jd_page,Fullstack Developer,At office,2025-12-08 13:32:59
Mid/Senior Software Engineer (3D),MODEC,Ho Chi Minh,"Android, English, CI/CD, Clean Architecture, MVVM, Kotlin",2025-12-04 13:19:46,https://itviec.com/it-jobs/mid-senior-software-engineer-3d-modec-5507?lab_feature=preview_jd_page,Mobile Application Developer,Hybrid (flexible between home and office),2025-12-08 13:32:59
"Mid/Sr. Mobile Application Developer (Android, English)",SMG Swiss Marketplace Group,Ha Noi,"Flutter, Kotlin, Swift, SQLite, Android studio, React Native",2025-12-04 13:19:46,https://itviec.com/it-jobs/mid-sr-mobile-application-developer-android-english-smg-swiss-marketplace-group-5912?lab_feature=preview_jd_page,Mobile Application Developer,At office,2025-12-08 13:32:59
"[Middle,Senior]Mobile Developer (Flutter, React Native)",MB Bank,Ho Chi Minh,"NextJS, TypeScript, JavaScript, NestJS, NodeJS, ReactJS",2025-12-04 13:19:47,https://itviec.com/it-jobs/middle-senior-mobile-developer-flutter-react-native-mb-bank-5905?lab_feature=preview_jd_page,Frontend Developer,"Remote, District 4, Ho Chi Minh",2025-12-08 13:32:59
"Solutions Developer (NextJS, ReactJS, NestJS, NodeJS)",Otto International,Ha Noi,"Flutter, Java, Objective C, Kotlin, Swift, React Native",2025-12-04 13:19:47,https://itviec.com/it-jobs/solutions-developer-nextjs-reactjs-nestjs-nodejs-otto-international-3725?lab_feature=preview_jd_page,Mobile Application Developer,At office,2025-12-08 13:32:59
"[Junior,Middle]Mobile Developer (Flutter, React Native)",MB Bank,Ho Chi Minh,"Python, CI/CD, English, NoSQL, Microservices, AWS",2025-12-04 13:19:47,https://itviec.com/it-jobs/junior-middle-mobile-developer-flutter-react-native-mb-bank-4729?lab_feature=preview_jd_page,Fullstack Developer,At office,2025-12-08 13:32:59
Lead Software Engineer (Python),DataXight,Ho Chi Minh,"ERP, Microsoft Dynamics 365, English",2025-12-04 13:19:48,https://itviec.com/it-jobs/lead-software-engineer-python-dataxight-3012?lab_feature=preview_jd_page,ERP Consultant,At office,2025-12-08 13:32:59
ERP Specialist (D365 - Supply Chain Focus),Viet Thai International,Ho Chi Minh,"Automation Test, English, Unit test, Docker, AWS, Python",2025-12-04 13:19:48,https://itviec.com/it-jobs/erp-specialist-d365-supply-chain-focus-viet-thai-international-0936?lab_feature=preview_jd_page,Software Engineer in Test (SDET),At office,2025-12-08 13:32:59
Senior/Lead Quality Engineer (Automation),DataXight,Ho Chi Minh,"DevOps, Docker, Agile, System Architecture, English, CI/CD",2025-12-04 13:19:48,https://itviec.com/it-jobs/senior-lead-quality-engineer-automation-dataxight-3850?lab_feature=preview_jd_page,DevOps Engineer,,2025-12-08 13:32:59
Mid/Senior DevOps Engineer,Saigon Technology,Ho Chi Minh,"ERP, English, Microsoft Dynamics 365",2025-12-04 13:19:49,https://itviec.com/it-jobs/erp-specialist-d365-finance-focus-viet-thai-international-5356?lab_feature=preview_jd_page,ERP Consultant,At office,2025-12-08 13:32:59
"Mid/Senior Frontend Developer (ReactJS, English)",Fullerton Health,Ho Chi Minh,"Software Architecture, System Architecture, Design Systems, Agile, Python, English",2025-12-04 13:19:49,https://itviec.com/it-jobs/mid-senior-frontend-developer-reactjs-english-fullerton-health-5308?lab_feature=preview_jd_page,Vice President / Director,At office,2025-12-08 13:32:59
Director of Engineering - Fintech,Trusting Social,Ho Chi Minh,"Shopify, TypeScript, CSS 3, English, HTML5, JavaScript",2025-12-04 13:19:49,https://itviec.com/it-jobs/director-of-engineering-fintech-trusting-social-3844?lab_feature=preview_jd_page,Fullstack Developer,At office,2025-12-08 13:32:59
"Senior Shoppify Developer (JavaScript,Typescript,HTML5)",SSTech,Ha Noi,"Team Management, Agile, CRM, Security, Cloud, ERP",2025-12-04 13:19:50,https://itviec.com/it-jobs/senior-shoppify-developer-sstech-5503?lab_feature=preview_jd_page,Manager,At office,2025-12-08 13:32:59
IT Manager,FPT IS,Ha Noi,"Cybersecurity, AI",2025-12-04 13:19:50,https://itviec.com/it-jobs/it-manager-fpt-is-1855?lab_feature=preview_jd_page,Security Engineer,At office,2025-12-08 13:32:59
Senior IT Security,MB Life,Ha Noi,"Data Engineer, Apache Airflow, Data Warehousing, Cloud, SQL, Python",2025-12-04 13:19:50,https://itviec.com/it-jobs/senior-it-security-mb-life-4211?lab_feature=preview_jd_page,Data Engineer,At office,2025-12-08 13:32:59
"Android Developer (Java, Kotlin)",Samsung Electronics HCMC CE Complex,Ho Chi Minh,"Android, Java, Kotlin",2025-12-04 13:20:00,https://itviec.com/it-jobs/android-developer-java-kotlin-samsung-electronics-hcmc-ce-complex-4633?lab_feature=preview_jd_page,Mobile Application Developer,At office,2025-12-08 13:32:59
QA Lead (Performance & Data Testing/ QA QC/ API/ SQL),AURIFY,Ho Chi Minh,"IT Support, Networking, macOS, Windows, Hardware Troubleshooting, English",2025-12-04 13:20:01,https://itviec.com/it-jobs/end-user-computing-engineer-system-administrator-aurify-4102?lab_feature=preview_jd_page,Systems Engineer / Administrator,Hybrid (flexible between home and office),2025-12-08 13:32:59
".Net Developer (C#, SQL, SaaS, Git)",WeCloud JSC,Ho Chi Minh,"QA QC, ERP, Tester",2025-12-04 13:20:01,https://itviec.com/it-jobs/net-developer-c-sql-saas-git-wecloud-jsc-4417?lab_feature=preview_jd_page,Manual Tester,At office,2025-12-08 13:32:59
QC Team Leader (ERP/Tester) upto 55 triệu gross,CellphoneS,Ho Chi Minh,"QA QC, JavaScript, Python, Java, Tester",2025-12-04 13:20:02,https://itviec.com/it-jobs/qc-team-leader-erp-tester-upto-55-trieu-gross-cellphones-3233?lab_feature=preview_jd_page,Test Coordinator / QAQC Coordinator,At office,2025-12-08 13:32:59
"Quality Engineer (Manual & Automation, Java)",Chotot,Ho Chi Minh,"PHP, Laravel, MySQL, Project Management, Team Management, Agile",2025-12-04 13:20:02,https://itviec.com/it-jobs/quality-engineer-manual-automation-java-chotot-1550?lab_feature=preview_jd_page,Backend Developer,At office,2025-12-08 13:32:59
"Senior/Leader Software Developers (PHP/Laravel,MySQL)",RiverCrane Vietnam,Ha Noi - Ho Chi Minh,"ReactJS, Networking, Flutter, CSS, JavaScript",2025-12-04 13:20:02,https://itviec.com/it-jobs/senior-leader-software-developers-php-laravel-mysql-rivercrane-vietnam-4818?lab_feature=preview_jd_page,Frontend Developer,At office,2025-12-08 13:32:59
,Công ty Cổ phần Thanh toán số MobiFone,Ha Noi,"Security, Cloud Security, AI, DevSecOps, Penetration Testing",2025-12-04 13:20:03,https://itviec.com/it-jobs/application-security-engineer-cong-ty-co-phan-thanh-toan-so-mobifone-5300?lab_feature=preview_jd_page,Security Engineer,At office,2025-12-08 13:32:59
"Technical Lead (Ruby/Java/Node, Sign-on bonus)",RAKSUL Vietnam,Ho Chi Minh,"Python, Data Analysis, SQL",2025-12-04 13:20:03,https://itviec.com/it-jobs/technical-lead-ruby-java-node-sign-on-bonus-raksul-vietnam-5217?lab_feature=preview_jd_page,Data Analyst,At office,2025-12-08 13:32:59
Risk Analyst,Trusting Social,Ho Chi Minh,"Automation Test, QA QC, CI/CD, Python, JavaScript, Playwright",2025-12-04 13:20:04,https://itviec.com/it-jobs/risk-analyst-trusting-social-0035?lab_feature=preview_jd_page,Automation Tester,At office,2025-12-08 13:32:59
"Senior QA Engineer (Playwright, Automation Test)",GHN,Ho Chi Minh,"Business Analysis, Agile, English",2025-12-04 13:20:04,https://itviec.com/it-jobs/senior-qa-engineer-playwright-automation-test-ghn-3702?lab_feature=preview_jd_page,Business Analyst,At office,2025-12-08 13:32:59
IT Business Analyst (Sign-on Bonus),Live Payments,Ho Chi Minh,".NET, Web API, Entity Framework, C#, Azure, SQL",2025-12-04 13:20:04,https://itviec.com/it-jobs/it-business-analyst-sign-on-bonus-live-payments-5223?lab_feature=preview_jd_page,Backend Developer,At office,2025-12-08 13:32:59
".Net Developer (C#, SQL, Azure, Web API)",Topicus Vietnam,Ha Noi - Ho Chi Minh,"Tester, Cucumber, API, Automation Test, Jira, QA QC",2025-12-04 13:20:05,https://itviec.com/it-jobs/net-developer-c-sql-azure-web-api-topicus-vietnam-3902?lab_feature=preview_jd_page,Test Coordinator / QAQC Coordinator,At office,2025-12-08 13:32:59
[Sign-on Bonus] Sr Quality Engineer -Up 30 months' pay,Crossian,Ha Noi,"DevSecOps, Kubernetes, CI/CD, Cloud-native Architecture, Docker, GitLab",2025-12-04 13:20:05,https://itviec.com/it-jobs/sign-on-bonus-sr-quality-engineer-up-30-months-pay-crossian-1448?lab_feature=preview_jd_page,DevSecOps Engineer,At office,2025-12-08 13:32:59
DevOps/DevSecOps Engineer - Solution Consultant,Amigo,Ha Noi - Ho Chi Minh,"Oracle, Python, Google Cloud SQL, AWS, PL/SQL, SQL",2025-12-04 13:20:05,https://itviec.com/it-jobs/devops-devsecops-engineer-solution-consultant-amigo-3320?lab_feature=preview_jd_page,Database Administrator,,2025-12-08 13:32:59
Oracle Database Administrator (Senior/ Expert),One Mount Group,Ho Chi Minh,"Mobile Apps, Java, Objective C, Kotlin, Swift, React Native",2025-12-03 13:20:06,https://itviec.com/it-jobs/oracle-database-administrator-senior-expert-one-mount-group-1628?lab_feature=preview_jd_page,Mobile Application Developer,At office,2025-12-08 13:32:59
,FPT IS,Ha Noi,"AWS, DevOps, Azure, Cloud",2025-12-03 13:20:06,https://itviec.com/it-jobs/cloud-engineer-aws-azure-fpt-is-1510?lab_feature=preview_jd_page,Cloud Engineer,At office,2025-12-08 13:32:59
,TymeX,Ho Chi Minh,"Data Engineer, Snowflake, PyTorch, Databricks, Python, AI",2025-12-03 13:20:07,https://itviec.com/it-jobs/senior-data-ai-engineer-fincrime-tymex-4633?lab_feature=preview_jd_page,Data Engineer,Hybrid (flexible between home and office),2025-12-08 13:32:59
